301,40.545,0.00
1100,15.085,0.00
1101,54.885,87.00
1102,71.105,87.00
1103,86.920,87.00
1104,102.420,87.00
1105,117.662,87.00
1106,132.687,87.00
1107,147.525,87.00
1108,162.199,87.00
1109,176.726,87.00
1110,54.885,115.55
1111,71.105,115.55
1112,86.920,115.55
1113,102.420,115.55
1114,117.662,115.55
1115,132.687,115.55
1116,147.525,115.55
1117,162.199,115.55
1118,176.726,115.55
1119,191.122,87.00
1120,205.398,87.00
1121,219.565,87.00
1122,233.631,87.00
1123,191.122,115.55
1124,191.122,141.32
1125,205.398,115.55
1126,205.398,141.32
1127,219.565,115.55
1128,219.565,141.32
1129,233.631,115.55
1130,233.631,141.32
1131,233.631,165.22
1132,193.987,115.55
1133,193.987,141.32
1134,208.240,115.55
1135,208.240,141.32
1136,222.386,115.55
1137,222.386,141.32
1138,236.433,115.55
1139,236.433,141.32
1140,236.433,165.22
1141,51.344,-87.00
1142,66.518,-87.00
1143,81.312,-87.00
1144,95.812,-87.00
1145,110.070,-87.00
1146,124.126,-87.00
1147,138.007,-87.00
1148,151.734,-87.00
1149,165.324,-87.00
1150,178.791,-87.00
1151,192.146,-87.00
1152,205.398,-87.00
1153,51.344,-115.55
1154,66.518,-115.55
1155,81.312,-115.55
1156,95.812,-115.55
1157,110.070,-115.55
1158,124.126,-115.55
1159,138.007,-115.55
1160,151.734,-115.55
1161,165.324,-115.55
1162,178.791,-115.55
1163,192.146,-115.55
1164,205.398,-115.55
1165,231.147,-101.70
1166,253.915,-101.70
1167,281.080,-101.70
1168,313.110,-101.70
1169,350.486,-101.70
1170,393.700,-101.70
1171,231.147,-128.71
1172,231.147,-153.47
1173,253.915,-128.71
1174,253.915,-153.47
1175,281.080,-128.71
1176,281.080,-153.47
1177,313.110,-128.71
1178,313.110,-153.47
1179,350.486,-128.71
1180,350.486,-153.47
1181,393.700,-128.71
1182,393.700,-153.47
1183,235.371,-128.71
1184,235.371,-153.47
1185,258.981,-128.71
1186,258.981,-153.47
1187,287.081,-128.71
1188,287.081,-153.47
1189,293.281,-153.47
1190,320.142,-128.71
1191,327.391,-128.71
1192,320.142,-153.47
1193,327.391,-153.47
1194,358.646,-128.71
1195,367.043,-128.71
1196,358.646,-153.47
1197,367.043,-153.47
1198,403.087,-128.71
1199,412.732,-128.71
1200,403.087,-153.47
1201,412.732,-153.47
1202,-28.149,0.00
1203,-40.545,0.00
1204,-52.528,0.00
1205,-64.210,0.00
1206,-75.660,-0.00
1207,-86.920,-0.00
1208,-98.020,-0.00
1209,-108.981,-0.00
1210,-119.821,0.00
1211,-130.553,0.00
1212,-141.187,0.00
1213,-151.734,0.00
1214,-162.199,0.00
1215,-172.590,0.00
1216,-182.911,0.00
1217,-193.169,0.00
1218,-203.366,0.00
1219,-213.507,0.00
1220,-223.594,0.00
1221,-233.631,0.00
1222,-243.620,0.00
1223,-253.564,0.00
1224,-263.465,0.00
1225,-273.325,0.00
1226,-283.145,0.00
1227,-292.928,0.00
1228,-302.674,0.00
1229,-312.386,0.00
1230,-322.064,0.00
1231,-331.710,0.00
1232,-341.325,0.00
1233,-350.910,0.00
1234,-360.466,0.00
1235,-369.994,0.00
1236,-379.494,0.00
1237,-388.969,0.00
1238,-398.417,0.00
1239,-407.841,0.00
1240,-417.241,0.00
1241,-426.617,0.00
1242,-435.971,0.00
1243,-445.302,0.00
1244,-454.611,0.00
1245,-463.900,0.00
1246,-473.168,0.00
1247,-482.415,0.00
1248,-491.643,0.00
1249,-500.852,0.00
1250,-510.042,0.00
1251,-519.214,0.00
1252,-528.367,0.00
1253,-537.503,0.00
1254,-546.622,0.00
1255,-555.724,0.00
1256,-564.810,0.00
1257,-573.879,0.00
1258,-582.932,0.00
1259,-591.970,0.00
1260,-600.993,0.00
1261,-610.000,0.00
1262,-28.149,53.55
1263,-40.545,53.55
1264,-52.528,53.55
1265,-64.210,53.55
1266,-75.660,53.55
1267,-86.920,53.55
1268,-98.020,53.55
1269,-108.981,53.55
1270,-119.821,-53.55
1271,-130.553,-53.55
1272,-141.187,-53.55
1273,-151.734,-53.55
1274,-162.199,-53.55
1275,-172.590,-53.55
1276,-182.911,-53.55
1277,-193.169,-53.55
1278,-203.366,-53.55
1279,-213.507,-53.55
1280,-223.594,-53.55
1281,-233.631,-53.55
1282,-243.620,-53.55
1283,-253.564,-53.55
1284,-263.465,-53.55
1285,-273.325,-53.55
1286,-283.145,-53.55
1287,-292.928,-53.55
1288,-302.674,-53.55
1289,-312.386,-53.55
1290,-322.064,-53.55
1291,-331.710,-53.55
1292,-341.325,-53.55
1293,-350.910,-53.55
1294,-360.466,-53.55
1295,-369.994,-53.55
1296,-379.494,-53.55
1297,-388.969,-53.55
1298,-398.417,-53.55
1299,-407.841,-53.55
1300,-417.241,-53.55
1301,-426.617,-53.55
1302,-435.971,-53.55
1303,-445.302,-53.55
1304,-454.611,-53.55
1305,-463.900,-53.55
1306,-473.168,-53.55
1307,-482.415,-53.55
1308,-491.643,-53.55
1309,-500.852,-53.55
1310,-510.042,-53.55
1311,-519.214,-53.55
1312,-528.367,-53.55
1313,-537.503,-53.55
1314,-546.622,-53.55
1315,-555.724,-53.55
1316,-564.810,-53.55
1317,-573.879,-53.55
1318,-582.932,-53.55
1319,-591.970,-53.55
1320,-600.993,-53.55
1321,-610.000,-53.55
1322,-254.981,37.45
1323,-280.304,37.45
1324,-307.749,37.45
1325,-337.380,37.45
1326,-369.262,37.45
1327,-403.458,37.45
1328,-440.031,37.45
1329,-479.041,37.45
1330,-520.551,37.45
1331,-254.981,71.13
1332,-254.981,98.84
1333,-254.981,123.52
1334,-254.981,146.23
1335,-254.981,167.52
1336,-254.981,187.71
1337,-280.304,71.13
1338,-280.304,98.84
1339,-280.304,123.52
1340,-280.304,146.23
1341,-280.304,167.52
1342,-280.304,187.71
1343,-307.749,71.13
1344,-307.749,98.84
1345,-307.749,123.52
1346,-307.749,146.23
1347,-307.749,167.52
1348,-307.749,187.71
1349,-337.380,71.13
1350,-337.380,98.84
1351,-337.380,123.52
1352,-337.380,146.23
1353,-337.380,167.52
1354,-337.380,187.71
1355,-337.380,207.00
1356,-369.262,71.13
1357,-369.262,98.84
1358,-369.262,123.52
1359,-369.262,146.23
1360,-369.262,167.52
1361,-369.262,187.71
1362,-369.262,207.00
1363,-403.458,71.13
1364,-403.458,98.84
1365,-403.458,123.52
1366,-403.458,146.23
1367,-403.458,167.52
1368,-403.458,187.71
1369,-403.458,207.00
1370,-440.031,71.13
1371,-440.031,98.84
1372,-440.031,123.52
1373,-440.031,146.23
1374,-440.031,167.52
1375,-440.031,187.71
1376,-440.031,207.00
1377,-479.041,71.13
1378,-479.041,98.84
1379,-479.041,123.52
1380,-479.041,146.23
1381,-479.041,167.52
1382,-479.041,187.71
1383,-479.041,207.00
1384,-520.551,71.13
1385,-520.551,98.84
1386,-520.551,123.52
1387,-520.551,146.23
1388,-520.551,167.52
1389,-520.551,187.71
1390,-520.551,207.00
1391,-259.879,71.13
1392,-259.879,98.84
1393,-259.879,123.52
1394,-259.879,146.23
1395,-259.879,167.52
1396,-259.879,187.71
1397,-285.621,71.13
1398,-285.621,98.84
1399,-285.621,123.52
1400,-285.621,146.23
1401,-285.621,167.52
1402,-285.621,187.71
1403,-313.498,71.13
1404,-313.498,98.84
1405,-313.498,123.52
1406,-319.335,123.52
1407,-313.498,146.23
1408,-319.335,146.23
1409,-313.498,167.52
1410,-319.335,167.52
1411,-313.498,187.71
1412,-319.335,187.71
1413,-343.574,71.13
1414,-349.859,71.13
1415,-343.574,98.84
1416,-349.859,98.84
1417,-343.574,123.52
1418,-349.859,123.52
1419,-343.574,146.23
1420,-349.859,146.23
1421,-343.574,167.52
1422,-349.859,167.52
1423,-343.574,187.71
1424,-349.859,187.71
1425,-343.574,207.00
1426,-349.859,207.00
1427,-375.914,71.13
1428,-382.659,71.13
1429,-375.914,98.84
1430,-382.659,98.84
1431,-375.914,123.52
1432,-382.659,123.52
1433,-375.914,146.23
1434,-382.659,146.23
1435,-375.914,167.52
1436,-382.659,167.52
1437,-375.914,187.71
1438,-382.659,187.71
1439,-375.914,207.00
1440,-382.659,207.00
1441,-410.581,71.13
1442,-417.799,71.13
1443,-410.581,98.84
1444,-417.799,98.84
1445,-410.581,123.52
1446,-417.799,123.52
1447,-410.581,146.23
1448,-417.799,146.23
1449,-410.581,167.52
1450,-417.799,167.52
1451,-410.581,187.71
1452,-417.799,187.71
1453,-410.581,207.00
1454,-417.799,207.00
1455,-447.636,71.13
1456,-455.339,71.13
1457,-447.636,98.84
1458,-455.339,98.84
1459,-447.636,123.52
1460,-455.339,123.52
1461,-447.636,146.23
1462,-455.339,146.23
1463,-447.636,167.52
1464,-455.339,167.52
1465,-447.636,187.71
1466,-455.339,187.71
1467,-447.636,207.00
1468,-455.339,207.00
1469,-487.142,71.13
1470,-495.342,71.13
1471,-487.142,98.84
1472,-495.342,98.84
1473,-487.142,123.52
1474,-495.342,123.52
1475,-487.142,146.23
1476,-495.342,146.23
1477,-487.142,167.52
1478,-495.342,167.52
1479,-487.142,187.71
1480,-495.342,187.71
1481,-487.142,207.00
1482,-495.342,207.00
1483,-529.158,71.13
1484,-537.869,71.13
1485,-529.158,98.84
1486,-537.869,98.84
1487,-529.158,123.52
1488,-537.869,123.52
1489,-529.158,146.23
1490,-537.869,146.23
1491,-529.158,167.52
1492,-537.869,167.52
1493,-529.158,187.71
1494,-537.869,187.71
1495,-529.158,207.00
1496,-537.869,207.00